"timestamp","lum","umidar","tempar","umidsolz1raw","umidsolz1","umidsolz2raw","umidsolz2","tempsol"
2020-02-22 06:30:00,0,95.7,19.9,17076.2291666667,35.0791232638889,11477.7916666667,46.60625,19.9
2020-02-22 07:00:00,0,94.6,19.7,17078.2708333333,35.0755642361111,11437.0208333333,46.6877170138889,19.8
2020-02-22 07:30:00,0,92.3,19.6,17075.5,35.0719618055556,11401.125,46.7700520833333,19.6
2020-02-22 08:00:00,0,91.6,19.6,17070.4791666667,35.06875,11374.0625,46.8541232638889,19.6
2020-02-22 08:30:00,0,91.3,19.4,17068.1041666667,35.0659722222222,11344.6666666667,46.9384114583333,19.2
2020-02-22 09:00:00,0,86.8,20.6,17066.3958333333,35.0637152777778,11320.4791666667,47.0250868055556,19.1
2020-02-22 09:30:00,0,87,20.4,17060.2083333333,35.0621527777778,11297.625,47.1144097222222,19.2
2020-02-22 10:00:00,0,89.1,20.1,17062.3333333333,35.0611545138889,11268.0625,47.2071614583333,19.2
2020-02-22 10:30:00,0,80.7,21.5,17059.7083333333,35.0603732638889,11239.6041666667,47.2977864583333,19.2
2020-02-22 11:00:00,0,83.7,20.9,17058.2291666667,35.0599392361111,11208.125,47.386328125,19.4
2020-02-22 11:30:00,0,83.9,20.9,17056.3333333333,35.0596354166667,11175.3125,47.4733506944444,19.3
2020-02-22 12:00:00,0,78.4,21.8,17055.5416666667,35.0597222222222,11133.375,47.5581597222222,19.5
2020-02-22 12:30:00,0,76.8,22.1,17058.1458333333,35.0601996527778,11086.6458333333,47.6410590277778,19.8
2020-02-22 13:00:00,0,77.6,21.6,17060.4583333333,35.0610677083333,11094.7708333333,47.7224826388889,19.8
2020-02-22 13:30:00,0,77.4,22,17056.1666666667,35.0618489583333,11042.2083333333,47.8016493055556,20
2020-02-22 14:00:00,0,75.2,22.4,17058.7708333333,35.0630208333333,10993.125,47.8833767361111,20.1
2020-02-22 14:30:00,0,83.4,21.1,17060.0416666667,35.0644097222222,10941.1458333333,47.9622829861111,20.4
2020-02-22 15:00:00,0,85.3,20.7,17057.9375,35.0658854166667,10889.2083333333,48.0395399305556,20.4
2020-02-22 15:30:00,0,89.3,20.2,17057.5208333333,35.0676215277778,10841.1041666667,48.1146267361111,20.4
2020-02-22 16:00:00,0,84.9,20.7,17054.0208333333,35.0696614583333,10792.7083333333,48.1883680555556,20.2
2020-02-22 16:30:00,0,87.7,20.3,17052.9791666667,35.0720920138889,10749.5625,48.2591145833333,20.1
2020-02-22 17:00:00,0,90.7,19.8,17050.75,35.0746961805556,10706.3333333333,48.3258246527778,20
2020-02-22 17:30:00,0,90,19.5,17048.875,35.0773871527778,10661.7291666667,48.3877170138889,19.8
